#Gene	Name/Description	Isoforms	3 T1 MeanExpLevel	3 T2 MeanExpLevel	3 T3 MeanExpLevel
ARHGAP32	ARHGAP32	1	38.75	22.26	50.14
ARHGAP35	ARHGAP35	2	690.33	661.94	875.28
ARHGAP36	ARHGAP36	1	8.57	7.95	22.67
ARHGAP42	ARHGAP42	1	44.76	24.55	42.63
ARHGAP44	ARHGAP44	2	91.98	39.42	30.72
ARHGAP5	ARHGAP5	3	1088.16	1088.44	1282.09
ARHGAP6	ARHGAP6	1	73.4	42.92	50.21
ARHGDIA	ARHGDIA	2	287.25	261.28	296.56
ARHGDIB	ARHGDIB	1	58.85	38.41	64.35
ARHGEF1	ARHGEF1	1	41.1	15.77	23.67
ARHGEF10	ARHGEF10	2	54.23	21.22	44.84
ARHGEF10L	ARHGEF10L	4	660.65	617.62	458.11
ARHGEF11	ARHGEF11	2	114.14	145.52	150.98
ARHGEF12	ARHGEF12	3	1084.62	1051.03	1033.56
ARHGEF17	ARHGEF17	1	104.75	67.23	106.42
ARHGEF18	ARHGEF18	2	147.66	160.82	171.4
ARHGEF2	ARHGEF2	3	129.84	88.54	133.02
ARHGEF26	ARHGEF26	1	17.87	32.1	25.95
ARHGEF28	ARHGEF28	2	193.58	167.78	90.68
ARHGEF3	ARHGEF3	1	24.51	19.06	39.17
ARHGEF37	ARHGEF37	2	29.97	62.59	47.7
ARHGEF40	ARHGEF40	1	141.69	105.89	157.77
ARHGEF6	ARHGEF6	4	337.58	272.75	314.62
ARHGEF7	ARHGEF7	10	713.29	741.38	738.54
ARHGEF9	ARHGEF9	1	29.81	14.07	24.5
ARID1A	ARID1A	2	161.09	127.48	203.87
ARID1B	ARID1B	4	352.48	316.97	400.22
ARID2	ARID2	2	267.04	292.8	275.35
ARID4A	ARID4A	3	164.52	150.15	211.35
ARID4B	ARID4B	3	179.12	197.95	193.68
ARID5A	ARID5A	3	105.29	130.74	116.55
ARID5B	ARID5B	2	564.24	458.43	379.8
ARIH1	ARIH1	3	691.97	670.11	630.63
ARIH2	ARIH2	3	902.34	1054.37	1022.87
ARL1	ARL1	3	666.17	730.31	674.94
ARL10	ARL10	3	293.18	285.65	439.13
ARL13B	ARL13B	2	38.36	38.32	40.37
ARL14EP	ARL14EP	1	305.36	284.89	319.85
ARL15	ARL15	1	5.22	5.92	18.76
ARL16	ARL16	1	61.03	55.4	76.36
ARL2	ARL2	1	380.07	378.41	320.47
ARL2BP	ARL2BP	2	169.94	148.47	209.02
ARL3	ARL3	1	18.65	16.64	16.66
ARL4A	ARL4A	2	42.0	38.14	48.78
ARL5A	ARL5A	2	501.8	486.27	576.69
ARL5B	ARL5B	1	88.08	95.71	101.58
ARL6IP1	ARL6IP1	1	293.91	259.75	419.28
ARL6IP4	ARL6IP4	2	172.38	156.02	139.89
ARL6IP5	ARL6IP5	4	726.22	687.83	721.51
ARL8A	ARL8A	2	50.81	54.07	81.22
ARL8B	ARL8B	2	293.79	316.86	334.38
ARMC1	ARMC1	1	191.91	204.09	192.43
ARMC10	ARMC10	1	92.5	88.56	100.26
ARMC10_LOC113259000	ARMC10_LOC113259000	1	14.53	5.44	16.7
ARMC6	ARMC6	1	26.16	36.59	26.07
ARMC7	ARMC7	1	9.99	21.86	23.38
ARMC8	ARMC8	5	499.61	522.65	469.65
ARMCX2	ARMCX2	1	26.42	7.81	17.87
ARMCX3	ARMCX3	3	441.42	320.16	571.94
ARMCX5	ARMCX5	1	34.52	24.46	31.21
ARMH3	ARMH3	3	118.03	112.55	116.61
ARMT1	ARMT1	4	498.5	622.13	430.1
ARNT	ARNT	6	553.27	519.85	513.97
ARNT2	ARNT2	1	249.4	289.57	188.92
ARNT_CTSK	ARNT_CTSK	1	33.62	25.29	42.82
ARNTL	ARNTL	2	17.0	12.42	41.43
ARPC1A	ARPC1A	1	216.31	209.11	195.87
ARPC1B	ARPC1B	1	114.64	74.7	85.17
ARPC2	ARPC2	1	580.75	539.81	714.65
ARPC3	ARPC3	1	134.4	122.07	111.29
ARPC4	ARPC4	2	195.67	177.83	201.78
ARPC5	ARPC5	1	144.26	113.91	144.37
ARPC5L	ARPC5L	1	365.96	404.98	366.21
ARPP19	ARPP19	9	2399.89	2309.01	2422.86
ARPP21	ARPP21	6	466.23	478.41	522.42
ARRB1	ARRB1	2	132.71	74.98	116.15
ARRB2	ARRB2	1	17.33	22.89	17.87
ARRDC2	ARRDC2	2	608.8	466.34	376.38
ARRDC3	ARRDC3	4	521.96	564.21	375.75
ARRDC4	ARRDC4	1	84.91	77.42	94.27
ARSA	ARSA	2	50.12	55.65	33.67
ARSB	ARSB	3	108.57	72.32	87.64
ARSD	ARSD	1	14.98	18.36	17.46
ARSG	ARSG	1	14.95	16.52	12.46
ARSI	ARSI	1	16.75	27.44	14.96
ART1	ART1	5	846.4	914.26	1353.44
ART3	ART3	2	278.11	362.96	270.02
ART4	ART4	1	17.73	10.39	19.18
ART5	ART5	2	83.94	130.39	147.76
ARV1	ARV1	1	75.31	75.44	89.22
ARVCF	ARVCF	2	116.36	89.74	162.95
ARX	ARX	1	21.55	22.19	29.67
ASAH1	ASAH1	3	302.39	297.25	250.98
ASAP1	ASAP1	2	70.7	47.87	80.9
ASAP2	ASAP2	2	100.49	49.07	68.23
ASAP3	ASAP3	1	80.24	64.39	59.0
ASB1	ASB1	4	369.83	396.19	395.73
ASB10	ASB10	3	242.36	254.37	234.89
ASB11	ASB11	3	1065.65	1299.37	1145.79
ASB12	ASB12	1	114.13	113.86	94.04
ASB13	ASB13	1	72.47	69.09	53.76
ASB14	ASB14	5	471.6	565.23	566.69
ASB15	ASB15	5	280.58	226.3	364.0
ASB16	ASB16	1	269.92	244.17	265.39
ASB18	ASB18	1	87.86	100.65	98.56
ASB2	ASB2	5	4187.99	4182.14	3101.34
ASB3	ASB3	3	74.85	65.48	88.69
ASB4	ASB4	3	249.47	315.22	241.42
ASB5	ASB5	7	3463.16	4938.84	2868.33
ASB6	ASB6	2	139.75	129.2	165.06
ASB7	ASB7	1	42.54	40.32	62.27
ASB8	ASB8	4	630.58	659.37	480.21
ASB9	ASB9	1	11.21	18.53	14.52
ASCC1	ASCC1	1	379.23	354.74	463.86
ASCC2	ASCC2	5	537.43	589.8	550.38
ASCC3	ASCC3	4	439.62	390.92	372.21
ASDURF	ASDURF	2	87.42	107.29	88.63
ASF1A	ASF1A	2	95.21	113.45	98.56
ASH1L	ASH1L	5	847.18	802.65	1130.6
ASH2L	ASH2L	1	167.28	179.85	196.85
ASL	ASL	1	46.11	63.7	51.83
ASMTL	ASMTL	1	97.52	99.71	105.28
ASNA1	ASNA1	2	226.95	260.55	184.36
ASNS	ASNS	1	21.96	20.21	31.57
ASNSD1	ASNSD1	1	61.19	58.17	51.21
ASPA	ASPA	2	58.02	45.17	38.67
ASPH	ASPH	13	1772.26	1490.25	2021.06
ASPN	ASPN	1	208.09	100.61	110.07
ASPRV1	ASPRV1	2	50.79	42.67	56.69
ASPSCR1	ASPSCR1	13	1184.76	1288.12	976.96
ASRGL1	ASRGL1	1	107.1	102.55	78.54
ASTE1	ASTE1	1	9.03	12.54	19.04
ASXL1	ASXL1	3	82.23	74.59	85.25
ASXL2	ASXL2	1	264.22	270.0	302.72
ATAD1	ATAD1	6	936.12	1143.77	1003.61
ATAD2B	ATAD2B	1	197.18	172.35	204.15
ATE1	ATE1	3	194.4	199.96	252.52
ATF1	ATF1	2	288.18	317.04	312.34
ATF2	ATF2	4	171.71	167.09	184.29
ATF3	ATF3	1	232.83	58.53	111.24
ATF4	ATF4	1	2565.49	2642.12	3344.2
ATF5	ATF5	1	31.39	39.15	61.31
ATF6	ATF6	3	360.24	407.8	341.58
ATF6B	ATF6B	1	59.68	51.82	53.82
ATF7	ATF7	3	60.95	38.95	64.52
ATF7IP	ATF7IP	6	361.22	403.69	302.04
ATG10	ATG10	1	71.38	66.13	35.86
ATG101	ATG101	1	160.52	174.53	143.05
ATG12	ATG12	3	181.17	180.07	183.93
ATG13	ATG13	5	181.98	279.26	153.95
ATG14	ATG14	3	180.9	172.99	195.51
ATG16L1_SAG	ATG16L1_SAG	1	170.55	177.5	187.24
ATG16L2	ATG16L2	1	18.76	9.15	13.45
ATG2A	ATG2A	2	122.67	115.39	133.8
ATG2B	ATG2B	1	314.58	313.49	284.29
ATG3	ATG3	1	202.74	226.07	186.87
ATG4A	ATG4A	5	373.71	362.48	353.86
ATG4B	ATG4B	2	214.85	236.35	233.93
ATG4C	ATG4C	1	22.96	22.67	12.62
ATG4D	ATG4D	2	937.18	1089.37	765.12
ATG5	ATG5	6	189.78	217.36	202.42
ATG7	ATG7	2	40.78	51.89	60.34
ATG9A	ATG9A	11	647.9	765.61	562.48
ATIC	ATIC	1	961.63	1064.28	1062.8
ATL2	ATL2	5	832.68	835.95	769.25
ATL3	ATL3	4	241.43	179.47	250.37
ATM	ATM	1	228.2	206.38	203.3
ATMIN	ATMIN	2	775.54	807.86	771.97
ATN1	ATN1	2	54.72	34.27	65.17
ATOH8	ATOH8	2	89.13	80.64	47.86
ATOX1	ATOX1	1	79.61	68.41	69.36
ATP10A	ATP10A	1	81.16	25.32	20.1
ATP10D	ATP10D	1	21.16	8.71	11.91
ATP11A	ATP11A	3	164.58	113.16	148.56
ATP11B	ATP11B	5	639.14	604.69	608.67
ATP11C	ATP11C	2	71.17	45.6	93.6
ATP13A1	ATP13A1	1	98.07	97.86	126.74
ATP13A2	ATP13A2	2	46.73	12.7	25.32
ATP13A3	ATP13A3	1	206.32	208.07	220.92
ATP1A1	ATP1A1	1	477.53	312.27	386.88
ATP1B1	ATP1B1	1	963.04	1191.01	881.79
ATP1B2	ATP1B2	2	144.97	86.99	188.54
ATP1B3	ATP1B3	2	58.13	45.91	60.38
ATP1B4	ATP1B4	1	1316.32	1544.67	2088.85
ATP23	ATP23	1	34.85	40.53	49.49
ATP2A1	ATP2A1	11	21620.24	9582.95	9048.47
ATP2A2	ATP2A2	8	57207.82	76050.99	43410.09
ATP2A3	ATP2A3	1	25.42	15.75	14.44
ATP2B1	ATP2B1	3	1104.22	1005.89	1218.11
ATP2B2	ATP2B2	1	146.58	86.67	177.76
ATP2B3	ATP2B3	2	89.12	77.94	39.97
ATP2B4	ATP2B4	7	333.02	172.76	297.61
ATP2C1	ATP2C1	6	611.24	615.68	607.63
ATP5F1A	ATP5F1A	5	24998.76	27837.16	21118.91
ATP5F1B	ATP5F1B	8	29804.05	33052.31	22000.15
ATP5F1C	ATP5F1C	5	4026.65	4452.4	2892.19
ATP5F1D	ATP5F1D	1	2771.14	2897.24	2374.9
ATP5F1E	ATP5F1E	1	2817.86	3018.69	2276.59
ATP5IF1	ATP5IF1	1	2502.94	3024.0	2381.48
ATP5MC1	ATP5MC1	4	4043.97	4786.84	2583.03
ATP5MC2	ATP5MC2	2	2307.98	2307.88	2546.04
ATP5MC3	ATP5MC3	6	3368.17	3904.05	2460.75
ATP5MD	ATP5MD	2	1684.7	2103.15	1277.63
ATP5ME	ATP5ME	1	1336.5	1529.27	1250.05
ATP5MF	ATP5MF	2	2401.5	2753.84	1563.36
ATP5MG	ATP5MG	2	3191.93	3554.95	3117.39
ATP5MPL	ATP5MPL	1	2308.38	2777.85	1708.07
ATP5PB	ATP5PB	2	7225.2	8438.85	5457.8
ATP5PD	ATP5PD	2	4174.31	4808.46	3739.49
ATP5PF	ATP5PF	3	881.37	1036.78	697.92
ATP5PO	ATP5PO	2	5198.99	6079.36	3980.61
ATP6	ATP6	1	266584.37	263521.24	163700.23
ATP6AP1	ATP6AP1	1	422.77	428.81	386.64
ATP6AP2	ATP6AP2	1	189.81	158.83	203.67
ATP6V0A1	ATP6V0A1	5	275.8	351.06	291.63
ATP6V0A2	ATP6V0A2	1	155.62	154.03	146.24
ATP6V0B	ATP6V0B	1	142.64	142.24	123.72
ATP6V0C	ATP6V0C	1	264.21	251.14	217.52
ATP6V0D1	ATP6V0D1	3	307.45	317.35	276.38
ATP6V0E1	ATP6V0E1	2	173.16	192.2	183.39
ATP6V0E2	ATP6V0E2	1	50.4	47.67	43.67
ATP6V1A	ATP6V1A	3	189.7	184.67	175.93
ATP6V1B2	ATP6V1B2	3	339.87	341.44	342.67
ATP6V1C1	ATP6V1C1	3	266.23	267.99	217.13
ATP6V1E1	ATP6V1E1	2	836.68	891.8	727.15
ATP6V1F	ATP6V1F	1	72.28	84.8	82.65
ATP6V1G1	ATP6V1G1	1	473.13	541.57	508.9
ATP6V1H	ATP6V1H	1	141.94	164.09	149.45
ATP7A	ATP7A	2	124.33	102.59	111.75
ATP7B	ATP7B	1	10.61	8.33	20.92
ATP8A1	ATP8A1	2	541.86	569.26	757.66
ATP8B1	ATP8B1	1	76.23	47.83	78.15
ATP8B2	ATP8B2	2	126.7	62.41	87.4
ATP8B4	ATP8B4	1	38.32	21.34	37.05
ATP9A	ATP9A	2	473.7	416.43	524.84
ATP9B	ATP9B	3	220.05	233.89	253.62
ATPAF1	ATPAF1	1	1592.46	1507.45	1366.15
ATPAF2	ATPAF2	1	161.1	175.41	113.25
ATR	ATR	3	77.88	82.51	86.55
ATRAID	ATRAID	2	276.79	278.88	270.92
ATRIP	ATRIP	4	320.72	362.84	287.44
ATRN	ATRN	4	235.02	241.16	306.94
ATRNL1	ATRNL1	1	35.48	22.41	28.3
ATRX	ATRX	8	692.19	617.71	770.54
ATXN1	ATXN1	6	665.63	640.28	693.02
ATXN10	ATXN10	3	352.79	336.93	350.57
ATXN1L	ATXN1L	2	276.17	265.55	351.0
ATXN2	ATXN2	3	106.78	86.39	76.03
ATXN2L	ATXN2L	1	26.29	12.35	21.09
ATXN3	ATXN3	3	84.97	78.0	87.09
ATXN7	ATXN7	3	191.53	167.71	186.62
ATXN7L3	ATXN7L3	3	126.05	125.21	144.98
ATXN7L3B	ATXN7L3B	1	344.62	320.73	235.93
AUH	AUH	3	210.04	262.87	205.28
AUP1	AUP1	2	207.98	241.54	254.82
AUP1_DQX1	AUP1_DQX1	1	133.09	157.4	112.79
AURKA	AURKA	1	30.41	28.49	22.71
AURKAIP1	AURKAIP1	4	325.8	323.13	186.64
AUTS2	AUTS2	1	72.71	48.76	88.65
AVEN	AVEN	2	708.33	626.94	641.4
AVL9	AVL9	2	148.64	138.28	140.21
AVPI1	AVPI1	2	298.94	286.22	222.6
AVPR1A	AVPR1A	1	20.55	13.8	22.57
AXIN1	AXIN1	2	350.64	365.23	276.12
AXIN2	AXIN2	1	50.18	55.73	79.89
AXL	AXL	3	354.41	177.75	284.23
AZI2	AZI2	3	254.59	253.73	236.14
AZIN1	AZIN1	4	376.32	377.24	439.11
B2M	B2M	3	2652.48	2207.09	3739.27
B3GALNT1	B3GALNT1	4	92.76	83.3	78.0
B3GALNT2	B3GALNT2	1	736.68	760.02	598.79
B3GALT1	B3GALT1	2	98.84	165.02	140.98
B3GALT4	B3GALT4	1	19.29	17.16	27.83
B3GALT4_RPS18	B3GALT4_RPS18	1	45.8	48.46	164.07
B3GALT6	B3GALT6	1	51.03	39.05	53.61
B3GAT3	B3GAT3	1	350.11	354.66	335.66
B3GLCT	B3GLCT	1	55.18	39.54	33.49
B3GNT2_LOC113268344	B3GNT2_LOC113268344	1	19.21	12.77	22.68
B3GNT8	B3GNT8	1	12.98	9.61	19.55
B3GNT9	B3GNT9	2	42.36	14.44	24.69
B3GNTL1	B3GNTL1	2	74.21	55.25	98.12
B4GALNT3	B4GALNT3	2	55.69	76.0	98.89
B4GALT1	B4GALT1	2	168.68	143.71	158.29
B4GALT2	B4GALT2	1	103.97	103.29	134.45
B4GALT3	B4GALT3	1	58.86	56.6	42.67
B4GALT4	B4GALT4	1	47.56	40.5	51.63
B4GALT5	B4GALT5	1	130.2	126.78	130.57
B4GALT6	B4GALT6	1	39.5	38.37	84.45
B4GALT7	B4GALT7	3	47.44	56.67	60.28
B4GAT1	B4GAT1	1	79.64	77.3	82.16
BABAM1	BABAM1	6	826.97	832.72	608.97
BABAM2	BABAM2	3	208.47	238.91	179.28
BACE1	BACE1	1	88.53	76.54	101.17
BACE2	BACE2	1	57.73	47.76	48.53
BACH1	BACH1	2	409.36	385.54	416.32
BAD	BAD	1	75.83	80.76	67.02
BAG1	BAG1	2	1188.61	1125.26	1166.37
BAG2	BAG2	2	321.45	477.55	250.66
BAG2_RAB23	BAG2_RAB23	1	25.06	33.67	26.48
BAG3	BAG3	5	736.76	829.61	740.06
BAG4	BAG4	2	39.68	43.61	58.46
BAG5	BAG5	3	209.63	215.82	262.28
BAG6	BAG6	15	1326.76	1511.32	1416.4
BAHCC1	BAHCC1	1	37.4	28.28	40.6
BAHD1	BAHD1	1	15.91	23.79	28.99
BAIAP2L1	BAIAP2L1	2	54.93	38.82	62.33
BAK1	BAK1	3	144.26	130.29	189.88
BANF1	BANF1	1	906.64	892.82	692.67
BAP1	BAP1	1	458.72	544.25	411.33
BARD1	BARD1	1	11.65	29.44	17.13
BARX2	BARX2	1	136.53	162.38	142.78
BAZ1A	BAZ1A	4	410.65	468.86	373.84
BAZ1B	BAZ1B	2	645.89	636.21	542.34
BAZ2A	BAZ2A	2	98.42	28.73	63.38
BAZ2B	BAZ2B	4	275.39	264.29	223.9
BBIP1	BBIP1	5	107.44	114.06	66.72
BBOX1	BBOX1	1	1.42	26.45	7.16
BBS1	BBS1	1	30.8	23.84	31.36
BBS10	BBS10	1	32.11	41.32	30.59
BBS12	BBS12	1	18.6	10.81	19.19
BBS2	BBS2	1	88.42	106.71	110.8
BBS4	BBS4	2	179.17	183.4	202.53
BBS5	BBS5	1	17.55	13.55	14.69
BBS5_KLHL41	BBS5_KLHL41	1	25182.57	23604.97	41798.68
BBS7	BBS7	1	24.71	29.09	21.61
BBS9	BBS9	1	26.45	6.49	19.05
BBX	BBX	3	235.07	251.88	286.17
BCAM	BCAM	1	245.7	225.94	255.84
BCAP29	BCAP29	3	119.45	113.79	127.4
BCAP31	BCAP31	2	294.3	262.79	270.28
BCAR1	BCAR1	2	76.81	41.74	46.05
BCAR3	BCAR3	2	61.15	87.63	58.6
BCAS2	BCAS2	1	179.04	184.21	157.43
BCAS3	BCAS3	6	155.04	192.77	186.42
BCAT1	BCAT1	1	36.56	10.61	22.89
BCAT2	BCAT2	2	224.53	335.98	138.98
BCCIP	BCCIP	3	438.13	456.93	413.61
BCDIN3D	BCDIN3D	2	64.72	67.14	82.3
BCKDHA	BCKDHA	2	442.51	605.18	487.1
BCKDHB	BCKDHB	3	287.52	362.51	120.93
BCKDK	BCKDK	1	647.82	684.84	320.83
BCL10	BCL10	1	35.41	36.99	45.56
BCL2	BCL2	1	57.73	46.69	53.45
BCL2L1	BCL2L1	3	65.54	69.48	49.88
BCL2L11	BCL2L11	2	35.18	40.16	44.04
BCL2L13	BCL2L13	10	1473.17	1601.42	1643.6
BCL2L2	BCL2L2	1	149.5	121.92	168.29
BCL6	BCL6	3	277.41	315.67	548.84
BCL6B	BCL6B	2	51.46	31.56	61.61
BCL7A	BCL7A	2	141.15	144.01	191.56
BCL7B	BCL7B	1	59.83	61.6	81.25
BCL7C	BCL7C	1	73.78	81.65	100.99
BCL9L	BCL9L	1	39.32	26.39	41.01
BCLAF1	BCLAF1	8	1355.88	1330.88	1607.8
BCLAF3	BCLAF3	3	176.76	171.56	166.61
BCO1	BCO1	1	6.71	13.38	17.45
BCOR	BCOR	4	81.75	79.41	155.78
BCR	BCR	1	76.94	53.93	69.44
BDH1	BDH1	2	39.27	190.16	15.41
BDP1	BDP1	2	477.74	469.58	542.08
BECN1	BECN1	4	328.44	369.73	267.32
BEND5	BEND5	1	26.15	30.73	33.18
BEND7	BEND7	1	45.88	55.56	55.22
BEST3	BEST3	1	32.29	17.44	8.04
BET1	BET1	1	43.17	64.45	43.39
BET1L	BET1L	6	347.31	314.34	339.36
BEX4	BEX4	1	14.16	18.11	22.83
BEX5	BEX5	1	27.88	22.37	22.6
BFAR	BFAR	4	300.52	316.71	367.54
BGN	BGN	1	173.25	41.84	79.67
BHLHB9	BHLHB9	5	170.3	183.94	181.35
BHLHE40	BHLHE40	5	900.94	793.06	962.47
BHLHE41	BHLHE41	2	465.07	461.17	508.79
BHMG1	BHMG1	1	30.06	26.73	33.92
BICC1	BICC1	2	108.78	106.31	117.53
BICD2	BICD2	3	526.28	521.46	523.31
BICRAL	BICRAL	2	39.68	28.06	59.09
BID	BID	1	61.95	65.11	88.55
BIN1	BIN1	11	8017.84	7771.36	7305.72
BIN3	BIN3	1	18.9	15.68	23.44
BIRC2	BIRC2	5	456.2	458.57	454.52
BIRC5	BIRC5	1	44.96	36.03	29.19
BIRC6	BIRC6	7	1459.63	1516.95	1686.8
BLCAP	BLCAP	3	1049.91	1027.73	1600.17
BLM	BLM	1	18.33	14.87	23.85
BLMH	BLMH	2	1085.0	1135.19	1035.56
BLOC1S1	BLOC1S1	2	1309.93	1440.9	1078.48
BLOC1S2	BLOC1S2	2	38.08	35.93	42.59
BLOC1S2_CWF19L1	BLOC1S2_CWF19L1	1	167.04	162.78	177.14
BLOC1S4	BLOC1S4	1	49.67	39.14	54.94
BLOC1S5	BLOC1S5	2	36.07	32.02	25.71
BLOC1S6	BLOC1S6	3	233.31	353.77	253.02
BLVRA	BLVRA	1	121.04	137.7	141.4
BLVRB	BLVRB	1	257.54	277.06	175.7
BLZF1	BLZF1	1	316.44	375.62	417.56
BMF	BMF	1	20.91	9.69	8.43
BMI1	BMI1	3	256.08	237.11	232.06
BMP1	BMP1	1	43.26	8.93	18.5
BMP2	BMP2	1	19.74	9.47	23.37
BMP2K	BMP2K	2	210.47	176.89	274.7
BMP4	BMP4	1	25.35	34.37	21.8
BMP5	BMP5	2	123.77	113.85	97.48
BMP6	BMP6	1	35.03	33.32	33.42
BMP7	BMP7	1	13.36	9.98	16.42
BMPER	BMPER	1	18.51	9.36	11.6
BMPR1A	BMPR1A	4	554.57	515.53	500.23
BMPR1B	BMPR1B	2	82.96	61.37	110.99
BMPR2	BMPR2	2	628.87	610.53	687.31
BMS1	BMS1	3	392.72	414.81	333.08
BMT2	BMT2	1	281.33	310.89	285.38
BNC2	BNC2	2	75.17	31.9	99.59
BNIP1	BNIP1	4	120.73	117.61	114.7
BNIP2	BNIP2	7	1806.84	1896.12	1883.17
BNIP3	BNIP3	4	1168.14	1478.17	1891.54
BNIP3L	BNIP3L	1	106.93	99.97	149.71
BOC	BOC	3	219.95	200.19	304.75
BOD1	BOD1	1	114.3	114.77	119.95
BOD1L1	BOD1L1	1	476.86	437.55	450.65
BOK	BOK	1	40.62	41.93	40.13
BOLA1	BOLA1	1	234.09	249.84	202.42
BOLA2B	BOLA2B	2	176.12	195.3	192.87
BOLA3	BOLA3	1	1165.27	1188.75	891.54
BOP1	BOP1	1	237.65	230.15	265.82
BORCS5	BORCS5	2	52.95	55.41	55.91
BORCS6	BORCS6	1	35.46	40.05	33.14
BORCS7	BORCS7	2	145.51	152.54	136.84
BORCS8	BORCS8	2	37.01	42.88	22.54
BPGM	BPGM	2	94.9	83.93	83.46
BPHL	BPHL	1	116.99	121.41	105.14
BPIFC	BPIFC	1	17.55	8.27	22.46
BPNT1	BPNT1	2	49.94	54.55	45.73
BPTF	BPTF	4	255.74	258.77	326.29
BRAF	BRAF	2	89.71	64.05	100.33
BRAP	BRAP	3	328.09	322.71	379.6
BRCA1	BRCA1	1	35.84	48.61	17.52
BRCC3	BRCC3	2	137.66	143.65	153.57
BRD1	BRD1	3	118.83	110.56	118.86
BRD2	BRD2	9	615.65	522.24	705.99
BRD3	BRD3	2	263.95	239.48	258.21
BRD4	BRD4	2	166.26	155.4	151.29
BRD7	BRD7	3	676.99	701.78	854.56
BRD8	BRD8	3	162.73	183.45	173.11
BRD9	BRD9	2	418.37	509.23	514.9
BRF1	BRF1	1	448.09	472.0	640.31
BRF2	BRF2	1	21.46	21.79	29.31
BRI3	BRI3	1	516.17	584.25	448.13
BRI3BP	BRI3BP	1	41.53	34.69	60.13
BRIX1	BRIX1	2	87.59	89.84	101.12
BRK1	BRK1	1	352.77	342.8	410.71
BRMS1	BRMS1	1	41.55	41.52	35.97
BRMS1L	BRMS1L	4	161.06	184.29	193.03
BROX	BROX	5	447.34	516.93	514.43
BRPF1	BRPF1	2	54.54	26.47	46.54
BRPF3	BRPF3	1	133.07	122.65	156.72
BRWD1	BRWD1	2	642.31	670.09	790.24
BRWD3	BRWD3	1	69.71	34.07	70.15
BSCL2	BSCL2	2	80.19	100.25	74.05
BSDC1	BSDC1	2	318.23	343.26	356.51
BSG	BSG	3	1904.06	2058.8	1788.64
BTAF1	BTAF1	2	220.2	221.1	183.1
BTBD1	BTBD1	4	5167.05	6147.85	5299.28
BTBD10	BTBD10	1	32.28	37.19	28.47
BTBD11	BTBD11	1	48.39	39.84	27.59
BTBD2	BTBD2	1	413.98	429.47	355.9
BTBD3	BTBD3	1	198.25	172.68	214.4
BTBD6	BTBD6	1	737.06	742.34	806.99
BTBD7	BTBD7	1	361.27	339.08	405.66
BTBD9	BTBD9	2	124.53	131.07	151.34
BTD	BTD	3	60.94	55.18	56.06
BTF3	BTF3	3	2041.13	2175.07	2525.55
BTF3L4	BTF3L4	1	120.59	119.51	140.26
BTG1	BTG1	1	214.71	177.46	248.0
BTG2	BTG2	1	359.97	236.7	483.85
BTG3	BTG3	1	24.04	16.51	27.69
BTNL9	BTNL9	2	117.25	70.3	39.77
BTRC	BTRC	3	409.29	519.82	428.23
BUB3	BUB3	3	303.4	313.85	301.77
BUD13	BUD13	1	68.32	59.61	61.49
BUD23	BUD23	1	352.36	399.42	377.88
BUD31	BUD31	1	151.56	164.0	152.39
BVES	BVES	5	542.46	616.58	521.11
BYSL	BYSL	1	77.92	67.6	79.85
BZW1	BZW1	5	824.89	837.5	881.8
BZW2	BZW2	3	2340.48	3229.0	3121.5
C1D	C1D	2	119.89	142.84	114.82
C1GALT1	C1GALT1	1	51.72	58.34	43.46
C1GALT1C1	C1GALT1C1	3	60.87	51.91	73.02
C1QA	C1QA	2	102.33	82.33	88.32
C1QB	C1QB	1	92.39	62.17	49.63
C1QBP	C1QBP	1	769.51	851.19	709.49
C1QC	C1QC	1	76.81	58.15	55.26
C1QTNF2	C1QTNF2	1	19.38	11.81	4.52
C1QTNF3	C1QTNF3	2	97.04	42.66	54.47
C1QTNF4	C1QTNF4	1	27.8	28.01	70.24
C1QTNF5	C1QTNF5	1	49.65	20.58	44.61
C1QTNF9	C1QTNF9	1	22.5	14.9	14.04
C1R	C1R	3	268.26	168.43	196.55
C1S	C1S	3	364.02	161.73	154.35
C2CD2	C2CD2	1	87.08	74.04	71.01
C2CD2L	C2CD2L	2	57.99	54.16	55.59
C2CD3	C2CD3	2	134.27	161.71	138.21
C2CD5	C2CD5	3	66.3	88.24	108.5
C3	C3	1	68.56	29.51	11.34
C4BPB	C4BPB	1	21.37	15.58	20.61
C7	C7	1	51.04	24.04	31.84
CA11	CA11	1	11.38	10.66	16.21
CA14	CA14	4	554.93	573.25	311.84
CA2	CA2	1	42.28	24.03	22.38
CA3	CA3	6	97203.09	141800.22	70268.86
CA4	CA4	1	33.14	33.21	34.02
CA8	CA8	1	13.0	16.2	21.47
CA9	CA9	1	21.33	26.21	21.93
CAAP1	CAAP1	1	54.01	57.29	50.43
CAB39	CAB39	2	2435.53	2585.15	2163.03
CAB39L	CAB39L	2	35.22	36.47	40.48
CABIN1	CABIN1	2	88.88	109.11	83.77
CABLES1	CABLES1	1	26.75	17.0	23.44
CABLES2	CABLES2	1	86.09	85.07	105.28
CABYR	CABYR	1	30.94	33.47	22.3
CACFD1	CACFD1	1	156.04	155.72	180.0
CACHD1	CACHD1	2	38.51	32.73	30.62
CACNA1C	CACNA1C	1	40.35	26.82	34.87
CACNA1H	CACNA1H	1	38.33	22.96	28.87
