#Gene	Name/Description	Isoforms	1 T1 MeanExpLevel	1 T2 MeanExpLevel	1 T3 MeanExpLevel
LOC113262256	LOC113262256	6	309.49	356.64	372.38
LOC113262262	LOC113262262	1	16.71	8.45	1.81
LOC113262262_ACSL1	LOC113262262_ACSL1	1	173.63	27.82	0.56
LOC113262282_TLR3	LOC113262282_TLR3	1	196.2	166.49	159.47
LOC113262286	LOC113262286	14	1116.52	1118.4	844.79
LOC113262289	LOC113262289	1	8.49	12.88	18.27
LOC113262292	LOC113262292	1	131.3	98.67	40.98
LOC113262315	LOC113262315	1	30.0	34.16	38.45
LOC113262327	LOC113262327	1	20.09	22.42	22.01
LOC113262364	LOC113262364	1	7.36	9.18	13.76
LOC113262393	LOC113262393	1	7.13	10.36	12.69
LOC113262403	LOC113262403	3	49.87	75.29	47.01
LOC113262420	LOC113262420	1	37.39	28.07	37.43
LOC113262433	LOC113262433	1	42.64	34.31	27.62
LOC113262446	LOC113262446	1	15.02	23.2	10.29
LOC113262470	LOC113262470	1	11.64	16.82	21.7
LOC113262485	LOC113262485	1	4.53	5.83	19.68
LOC113262487	LOC113262487	2	68.67	74.26	97.56
LOC113262489	LOC113262489	2	48.58	70.45	67.88
LOC113262499	LOC113262499	1	14.8	19.55	22.51
LOC113262500	LOC113262500	1	14.84	20.06	22.73
LOC113262523	LOC113262523	1	13.6	8.82	13.92
LOC113262530	LOC113262530	1	29.8	31.74	55.85
LOC113262535	LOC113262535	1	42.59	46.44	43.32
LOC113262544	LOC113262544	1	15.53	18.53	15.93
LOC113262545	LOC113262545	1	106.31	105.9	78.76
LOC113262549	LOC113262549	1	17.59	15.57	17.88
LOC113262557	LOC113262557	3	53.81	48.29	19.15
LOC113262593	LOC113262593	4	102.38	157.56	139.39
LOC113262628	LOC113262628	1	32.75	32.48	29.64
LOC113262632	LOC113262632	1	20.31	17.66	23.48
LOC113262635	LOC113262635	4	653.77	916.67	1001.72
LOC113262636	LOC113262636	1	142.78	184.88	302.6
LOC113262638	LOC113262638	1	16.55	18.14	24.53
LOC113262661	LOC113262661	1	6.89	10.09	13.17
LOC113262664	LOC113262664	1	11.4	17.17	15.68
LOC113262690	LOC113262690	1	9.37	8.67	14.09
LOC113262695	LOC113262695	9	751.82	815.05	656.99
LOC113262705	LOC113262705	1	48.95	55.35	52.32
LOC113262723	LOC113262723	1	16.38	21.9	24.51
LOC113262731	LOC113262731	1	10.61	15.52	15.27
LOC113262742	LOC113262742	1	11.94	17.04	27.97
LOC113262745	LOC113262745	1	16.91	7.62	9.59
LOC113262752	LOC113262752	3	53.41	57.43	57.57
LOC113262764	LOC113262764	1	684.15	675.03	732.04
LOC113262765	LOC113262765	1	637.48	678.32	769.81
LOC113262771	LOC113262771	1	284.48	352.23	354.33
LOC113262774	LOC113262774	1	12.2	13.48	14.81
LOC113262782	LOC113262782	2	90.21	85.01	51.84
LOC113262783	LOC113262783	5	256.78	227.65	271.12
LOC113262786	LOC113262786	1	15.67	23.53	35.84
LOC113262796	LOC113262796	6	155.4	176.75	210.62
LOC113262802	LOC113262802	1	15.68	16.82	26.36
LOC113262803	LOC113262803	1	59.12	39.53	38.91
LOC113262811	LOC113262811	8	361.3	357.56	394.33
LOC113262832	LOC113262832	7	633.84	420.89	484.5
LOC113262835	LOC113262835	1	50.27	60.67	69.2
LOC113262859	LOC113262859	1	16.25	14.94	14.75
LOC113262868	LOC113262868	2	170.12	212.91	163.76
LOC113262879	LOC113262879	4	212.56	188.36	145.79
LOC113262917	LOC113262917	1	15.36	14.92	25.22
LOC113262919	LOC113262919	2	2084.17	1967.43	1596.02
LOC113262920	LOC113262920	1	7.32	13.13	18.08
LOC113262923	LOC113262923	1	40.05	45.83	58.19
LOC113262930	LOC113262930	1	35.65	36.26	43.72
LOC113262932	LOC113262932	1	4.26	5.45	12.73
LOC113262940_SCCPDH	LOC113262940_SCCPDH	1	109.31	159.51	106.33
LOC113262950	LOC113262950	1	19.55	18.57	15.25
LOC113262953	LOC113262953	2	207.96	179.78	163.32
LOC113262954	LOC113262954	1	474.85	519.03	446.05
LOC113262955	LOC113262955	1	11.83	11.44	13.26
LOC113262959	LOC113262959	1	5.73	9.48	13.16
LOC113262968	LOC113262968	1	31.83	48.16	34.5
LOC113263054	LOC113263054	1	22.99	26.55	25.0
LOC113263069	LOC113263069	1	11.35	20.59	14.25
LOC113263090	LOC113263090	2	283.42	290.47	224.41
LOC113263094	LOC113263094	1	12.72	13.91	12.14
LOC113263097	LOC113263097	2	10.16	12.73	25.03
LOC113263099	LOC113263099	1	33.35	26.04	29.29
LOC113263106	LOC113263106	1	141.99	163.71	136.27
LOC113263109	LOC113263109	3	13.03	72.64	48.18
LOC113263111	LOC113263111	1	100.71	98.16	94.74
LOC113263118	LOC113263118	4	2985.4	1407.53	124.58
LOC113263131	LOC113263131	1	23.78	35.97	38.28
LOC113263137	LOC113263137	1	66.64	68.06	79.27
LOC113263174	LOC113263174	2	159.95	188.99	189.7
LOC113263178	LOC113263178	1	11.84	13.68	16.79
LOC113263185	LOC113263185	1	21.72	20.98	14.3
LOC113263186	LOC113263186	1	11.2	13.83	8.32
LOC113263187	LOC113263187	1	16.06	9.06	12.96
LOC113263209	LOC113263209	8	315.05	278.66	244.71
LOC113263240	LOC113263240	1	71.42	60.21	79.87
LOC113263240_MRPL1	LOC113263240_MRPL1	1	30.51	26.25	37.42
LOC113263250	LOC113263250	3	70.15	108.52	99.32
LOC113263264	LOC113263264	1	54.42	52.25	56.6
LOC113263268	LOC113263268	1	67.28	75.61	90.78
LOC113263275	LOC113263275	1	33.63	35.04	45.54
LOC113263275_MTHFD2L	LOC113263275_MTHFD2L	1	13.0	11.74	16.75
LOC113263276	LOC113263276	1	11.78	16.08	19.5
LOC113263277	LOC113263277	1	13.29	9.66	14.36
LOC113263281	LOC113263281	2	27.97	34.37	27.41
LOC113263286	LOC113263286	2	292.5	291.53	428.05
LOC113263287	LOC113263287	6	232.71	262.78	445.31
LOC113263288	LOC113263288	1	9.56	9.29	21.44
LOC113263294	LOC113263294	1	22.15	26.21	81.18
LOC113263384	LOC113263384	5	307.62	221.49	147.83
LOC113263385	LOC113263385	1	10.59	11.01	19.0
LOC113263387	LOC113263387	1	3.78	11.81	21.63
LOC113263390	LOC113263390	3	76.31	127.12	124.99
LOC113263396	LOC113263396	1	50.46	45.95	31.47
LOC113263409	LOC113263409	1	20.79	25.35	25.91
LOC113263418	LOC113263418	1	18.09	20.02	17.66
LOC113263437	LOC113263437	1	169.76	209.52	322.66
LOC113263471	LOC113263471	1	31.97	36.57	47.59
LOC113263475	LOC113263475	2	40.56	35.26	35.66
LOC113263501	LOC113263501	3	58.2	57.64	66.93
LOC113263530	LOC113263530	1	23.87	32.57	37.56
LOC113263536	LOC113263536	1	14.28	16.45	19.38
LOC113263571	LOC113263571	1	18.14	12.44	11.33
LOC113263594	LOC113263594	1	80.41	63.89	56.15
LOC113263597	LOC113263597	4	326.81	335.6	264.09
LOC113263599	LOC113263599	1	24.34	33.51	31.33
LOC113263601	LOC113263601	1	35.46	32.18	23.34
LOC113263638	LOC113263638	1	36.1	39.84	42.9
LOC113263642	LOC113263642	1	235.58	279.05	265.23
LOC113263650_LOC113263651	LOC113263650_LOC113263651	1	25.45	19.93	8.69
LOC113263651	LOC113263651	1	53.34	50.95	28.36
LOC113263652	LOC113263652	2	40.47	40.98	48.8
LOC113263654	LOC113263654	9	238.53	266.36	220.15
LOC113263655	LOC113263655	1	21.07	15.33	10.0
LOC113263664_FAM174B	LOC113263664_FAM174B	1	17.58	35.0	17.65
LOC113263667	LOC113263667	1	26.4	52.22	39.18
LOC113263683	LOC113263683	1	10.96	12.83	13.62
LOC113263698	LOC113263698	1	12.45	10.03	15.09
LOC113263699	LOC113263699	3	718.3	866.58	650.28
LOC113263700	LOC113263700	4	607.98	600.59	694.0
LOC113263722	LOC113263722	1	7.67	4.34	13.82
LOC113263732	LOC113263732	2	158.79	245.78	391.4
LOC113263739	LOC113263739	1	14.56	13.98	15.44
LOC113263747	LOC113263747	2	73.85	67.44	77.81
LOC113263770	LOC113263770	1	10.66	11.81	14.46
LOC113263777	LOC113263777	1	15.66	17.01	16.14
LOC113263781	LOC113263781	5	57.09	71.8	53.99
LOC113263782	LOC113263782	2	250.36	92.39	37.58
LOC113263785	LOC113263785	3	288.57	205.78	239.74
LOC113263789	LOC113263789	1	8.27	6.79	13.0
LOC113263802	LOC113263802	1	5.82	6.14	19.49
LOC113263916	LOC113263916	1	206.24	232.61	245.4
LOC113263917	LOC113263917	2	62.71	69.26	81.65
LOC113263919	LOC113263919	2	789.67	870.46	724.27
LOC113263922	LOC113263922	2	49.99	38.51	34.76
LOC113263923	LOC113263923	1	146.43	187.51	51.38
LOC113263928	LOC113263928	1	12.78	15.14	3.33
LOC113263937	LOC113263937	1	41.85	43.35	41.02
LOC113263955	LOC113263955	1	9.42	14.2	25.86
LOC113263961	LOC113263961	1	96.69	76.55	86.17
LOC113263969	LOC113263969	1	21.23	23.81	57.22
LOC113263976	LOC113263976	1	138.73	14.92	33.65
LOC113263985	LOC113263985	3	57.4	47.89	114.63
LOC113264001	LOC113264001	3	411.7	247.29	76.27
LOC113264006	LOC113264006	1	7.71	6.88	25.34
LOC113264006_MRPL22	LOC113264006_MRPL22	2	19.01	19.48	47.74
LOC113264029	LOC113264029	1	206.45	270.52	176.38
LOC113264030	LOC113264030	1	25.95	17.82	12.82
LOC113264036	LOC113264036	1	40.39	39.38	37.17
LOC113264036_RNF145	LOC113264036_RNF145	3	159.75	144.92	126.29
LOC113264039	LOC113264039	1	8.22	7.4	15.18
LOC113264073	LOC113264073	1	44.72	37.82	46.24
LOC113264094	LOC113264094	1	8.22	9.33	14.39
LOC113264103	LOC113264103	1	21.43	30.76	64.72
LOC113264105	LOC113264105	1	22.18	10.39	22.44
LOC113264107	LOC113264107	1	20.14	31.37	76.81
LOC113264108	LOC113264108	1	9.91	12.62	29.8
LOC113264109	LOC113264109	1	2.83	4.37	13.91
LOC113264111	LOC113264111	1	23.4	35.14	61.73
LOC113264112	LOC113264112	2	22.13	24.76	20.95
LOC113264193	LOC113264193	1	17.63	5.53	3.14
LOC113264194	LOC113264194	1	25.04	4.94	3.35
LOC113264218	LOC113264218	1	148.26	165.83	135.62
LOC113264219	LOC113264219	1	101.6	65.26	53.9
LOC113264243	LOC113264243	1	7.25	9.15	12.48
LOC113264253	LOC113264253	1	45.62	45.0	43.67
LOC113264260	LOC113264260	2	34.83	24.08	33.91
LOC113264263	LOC113264263	1	16.79	11.91	1.94
LOC113264264	LOC113264264	2	223.09	108.24	41.63
LOC113264266	LOC113264266	2	857.16	908.59	860.06
LOC113264267	LOC113264267	1	8.96	6.22	12.01
LOC113264268	LOC113264268	1	725.33	703.74	805.84
LOC113264269	LOC113264269	1	108.58	7.37	1.41
LOC113264270	LOC113264270	1	37.97	7.16	6.9
LOC113264272	LOC113264272	1	48.46	37.35	41.19
LOC113264273	LOC113264273	1	38.34	25.98	23.02
LOC113264274	LOC113264274	2	447.46	257.27	276.6
LOC113264275	LOC113264275	1	24.58	17.65	24.59
LOC113264277	LOC113264277	1	17.94	10.48	2.67
LOC113264278	LOC113264278	1	15.73	12.66	13.79
LOC113264279	LOC113264279	1	93.62	105.0	74.39
LOC113264281	LOC113264281	1	10.88	13.99	12.69
LOC113264282	LOC113264282	3	351.7	255.46	244.8
LOC113264283	LOC113264283	1	36.95	12.58	2.89
LOC113264284	LOC113264284	1	19.69	5.19	2.07
LOC113264285	LOC113264285	1	71.08	62.53	81.64
LOC113264286	LOC113264286	1	36.58	29.54	28.64
LOC113264288	LOC113264288	1	176.88	152.92	143.18
LOC113264289	LOC113264289	1	15.59	19.99	26.8
LOC113264291	LOC113264291	1	866.94	1180.35	739.79
LOC113264292	LOC113264292	1	35.97	39.82	19.56
LOC113264294	LOC113264294	1	56.89	63.28	55.01
LOC113264295	LOC113264295	1	77.33	62.75	35.18
LOC113264296	LOC113264296	1	387.04	110.3	42.16
LOC113264299	LOC113264299	1	32.91	5.21	2.83
LOC113264300	LOC113264300	1	33.72	24.19	9.41
LOC113264302	LOC113264302	1	46.93	35.86	33.99
LOC113264303	LOC113264303	2	36.63	65.69	66.74
LOC113264304	LOC113264304	5	202.24	205.72	230.23
LOC113264305	LOC113264305	4	136.68	186.6	198.16
LOC113264306	LOC113264306	1	18.36	9.53	15.42
LOC113264308	LOC113264308	1	14.18	15.81	20.49
LOC113264310	LOC113264310	1	17.55	17.47	19.66
LOC113264312	LOC113264312	2	27.87	35.17	53.06
LOC113264319	LOC113264319	1	262.91	261.88	312.37
LOC113264350	LOC113264350	1	20.02	23.07	15.77
LOC113264360	LOC113264360	1	19.35	19.97	14.53
LOC113264370	LOC113264370	6	171.4	209.84	258.02
LOC113264370_RPP21	LOC113264370_RPP21	3	83.19	99.32	61.84
LOC113264372	LOC113264372	2	549.86	579.59	652.03
LOC113264381	LOC113264381	1	40.99	76.74	115.75
LOC113264394	LOC113264394	1	3.76	3.6	12.78
LOC113264400	LOC113264400	3	603.75	410.34	373.73
LOC113264411	LOC113264411	1	18.58	21.86	24.29
LOC113264437	LOC113264437	1	20.52	19.51	12.46
LOC113264440	LOC113264440	3	58.01	61.28	76.49
LOC113264440_LOC113264441	LOC113264440_LOC113264441	1	17.48	31.5	39.92
LOC113264443	LOC113264443	8	1089.5	856.37	733.25
LOC113264445_LOC113264443	LOC113264445_LOC113264443	2	77.2	84.07	105.3
LOC113264464_LOC113264465	LOC113264464_LOC113264465	2	29.7	29.31	46.36
LOC113264465	LOC113264465	6	385.4	288.22	219.26
LOC113264489	LOC113264489	1	7.72	7.23	15.99
LOC113264492	LOC113264492	1	17.63	24.39	31.86
LOC113264493	LOC113264493	2	326.24	420.2	397.51
LOC113264503	LOC113264503	1	31.83	47.03	63.59
LOC113264514	LOC113264514	1	14.87	18.45	15.23
LOC113264516	LOC113264516	1	35.3	40.2	56.29
LOC113264521	LOC113264521	1	14.66	16.58	14.86
LOC113264525	LOC113264525	3	16.19	46.9	43.38
LOC113264641	LOC113264641	1	59.92	53.96	30.66
LOC113264649	LOC113264649	3	45.61	48.95	62.53
LOC113264708	LOC113264708	1	32.05	21.44	26.8
LOC113264718	LOC113264718	1	9.72	16.55	10.04
LOC113264719	LOC113264719	5	240.36	543.98	330.23
LOC113264728	LOC113264728	2	34.79	38.38	49.48
LOC113264735	LOC113264735	1	349.86	391.42	451.27
LOC113264751	LOC113264751	1	44.94	36.48	29.37
LOC113264754	LOC113264754	1	97.87	57.62	32.81
LOC113264756	LOC113264756	1	17.7	12.48	17.7
LOC113264773	LOC113264773	1	10.74	16.79	15.15
LOC113264777	LOC113264777	1	328.45	594.09	409.55
LOC113264810	LOC113264810	1	13.43	13.03	14.95
LOC113264819	LOC113264819	1	9.58	11.64	15.84
LOC113264853	LOC113264853	1	16.45	7.88	3.5
LOC113264906	LOC113264906	6	408.7	422.44	506.6
LOC113264918	LOC113264918	2	118.22	135.65	108.36
LOC113264918_LOC113264947	LOC113264918_LOC113264947	4	267.33	252.12	333.14
LOC113264927	LOC113264927	19	1670.3	1559.5	1363.97
LOC113264946	LOC113264946	1	72.63	46.93	41.68
LOC113265003	LOC113265003	1	18.97	16.6	4.07
LOC113265031	LOC113265031	1	14.36	17.47	27.58
LOC113265056	LOC113265056	4	74.22	104.96	80.54
LOC113265073	LOC113265073	4	64.28	61.08	60.2
LOC113265101	LOC113265101	1	53.45	54.82	30.25
LOC113265115	LOC113265115	1	18.1	26.54	24.13
LOC113265126	LOC113265126	7	28041.88	13217.95	8525.62
LOC113265160	LOC113265160	1	1.04	4.12	18.82
LOC113265163	LOC113265163	1	28.04	28.3	20.97
LOC113265172	LOC113265172	1	3.18	16.93	0.15
LOC113265190	LOC113265190	1	15.35	3.42	0.22
LOC113265198	LOC113265198	1	10.63	14.05	13.18
LOC113265199	LOC113265199	1	29.33	20.36	30.83
LOC113265231	LOC113265231	4	78.01	85.3	172.07
LOC113265233	LOC113265233	22	4291.53	4517.21	4485.52
LOC113265243	LOC113265243	1	12.5	15.93	31.43
LOC113265263	LOC113265263	1	4.95	8.36	14.48
LOC113265275	LOC113265275	1	8.14	7.99	12.6
LOC113265281	LOC113265281	1	16.17	14.68	19.06
LOC113265291	LOC113265291	6	508.69	440.77	362.06
LOC113265295	LOC113265295	3	579.47	870.37	566.41
LOC113265298	LOC113265298	4	369.82	528.68	587.31
LOC113265299	LOC113265299	1	29.11	37.8	30.21
LOC113265304	LOC113265304	1	35.1	56.58	126.09
LOC113265314	LOC113265314	3	239.55	246.01	251.36
LOC113265347	LOC113265347	1	17.16	20.47	21.27
LOC113265383	LOC113265383	2	60.73	47.09	65.46
LOC113265397	LOC113265397	1	209.27	141.29	18.45
LOC113265403	LOC113265403	1	211.4	158.62	103.12
LOC113265410	LOC113265410	1	40.56	24.91	55.14
LOC113265411	LOC113265411	1	275.75	184.06	245.85
LOC113265424	LOC113265424	4	1391.1	1351.31	1102.47
LOC113265466	LOC113265466	2	35.19	24.22	12.62
LOC113265467	LOC113265467	1	33.36	33.76	18.63
LOC113265479	LOC113265479	4	219.36	164.51	124.45
LOC113265494	LOC113265494	2	108.51	26.87	3.72
LOC113265533	LOC113265533	1	47.57	40.93	28.79
LOC113265561	LOC113265561	1	38.35	40.9	33.42
LOC113265564	LOC113265564	1	9.68	18.19	11.37
LOC113265566	LOC113265566	1	5.65	9.15	20.14
LOC113265571	LOC113265571	2	147.44	153.86	149.14
LOC113265581	LOC113265581	1	42.77	60.74	20.33
LOC113265622	LOC113265622	1	28.38	101.83	68.95
LOC113265643	LOC113265643	2	295.81	130.26	99.09
LOC113265650	LOC113265650	3	185.0	160.63	121.05
LOC113265658	LOC113265658	1	15.09	11.36	16.64
LOC113265664	LOC113265664	2	434.25	425.78	276.82
LOC113265665	LOC113265665	1	96.98	62.64	46.94
LOC113265672	LOC113265672	1	9.82	7.91	17.5
LOC113265675	LOC113265675	1	14.75	12.23	25.16
LOC113265793	LOC113265793	1	21.81	24.84	25.1
LOC113265816	LOC113265816	2	656.57	559.45	389.18
LOC113265838	LOC113265838	1	17.38	21.19	22.02
LOC113265841	LOC113265841	1	27.27	27.21	36.65
LOC113265853	LOC113265853	1	10.84	15.32	10.95
LOC113265875	LOC113265875	1	12.69	15.63	11.69
LOC113265890	LOC113265890	1	28.17	23.7	23.06
LOC113265894	LOC113265894	1	25.73	23.33	21.46
LOC113265895	LOC113265895	1	26.26	27.27	23.48
LOC113265897	LOC113265897	1	32.37	37.78	25.82
LOC113265899	LOC113265899	3	2860.05	1835.31	1188.12
LOC113265909	LOC113265909	1	12.63	24.48	11.72
LOC113265910	LOC113265910	1	25.78	51.58	37.98
LOC113265964	LOC113265964	1	14.39	26.53	9.24
LOC113265994	LOC113265994	9	759.07	1122.39	1067.25
LOC113266050	LOC113266050	1	219.86	182.95	302.04
LOC113266050_MKLN1	LOC113266050_MKLN1	1	458.48	428.65	330.29
LOC113266082	LOC113266082	1	7.32	14.84	9.85
LOC113266083	LOC113266083	1	13.04	12.87	17.62
LOC113266089	LOC113266089	1	16.28	19.4	23.3
LOC113266092	LOC113266092	1	41.7	43.31	52.27
LOC113266104	LOC113266104	1	68.62	52.66	39.43
LOC113266110	LOC113266110	1	4.52	4.84	29.17
LOC113266127	LOC113266127	4	96.08	80.54	48.66
LOC113266153	LOC113266153	1	18.97	14.48	14.4
LOC113266160	LOC113266160	1	24.44	28.39	32.09
LOC113266165	LOC113266165	1	120.81	148.58	56.27
LOC113266196	LOC113266196	1	11.67	11.48	15.46
LOC113266202	LOC113266202	1	14.96	11.1	15.31
LOC113266211	LOC113266211	1	26.0	30.19	56.63
LOC113266213	LOC113266213	1	3.14	7.24	14.74
LOC113266220	LOC113266220	1	30.82	33.69	71.77
LOC113266262	LOC113266262	1	13.53	12.7	17.57
LOC113266303	LOC113266303	2	16.69	24.08	49.8
LOC113266329	LOC113266329	1	41.32	3.78	8.59
LOC113266349	LOC113266349	4	217.82	238.01	302.89
LOC113266361	LOC113266361	2	1768.3	2483.52	1765.19
LOC113266363	LOC113266363	1	17.52	17.7	17.68
LOC113266366	LOC113266366	1	6.33	16.97	11.07
LOC113266367	LOC113266367	2	244.53	276.53	326.43
LOC113266392	LOC113266392	1	78.24	93.94	107.86
LOC113266411	LOC113266411	1	32.04	33.83	31.76
LOC113266426	LOC113266426	1	33.76	33.1	25.59
LOC113266502	LOC113266502	1	49.31	41.9	41.05
LOC113266504	LOC113266504	1	66.81	28.94	18.97
LOC113266507	LOC113266507	1	17.97	18.14	18.45
LOC113266538	LOC113266538	1	89.36	136.11	126.98
LOC113266563	LOC113266563	1	323.53	238.61	236.81
LOC113266598	LOC113266598	2	53.28	46.99	72.68
LOC113266703	LOC113266703	1	6.95	14.02	27.76
LOC113266732	LOC113266732	1	11.22	17.05	22.79
LOC113266756	LOC113266756	1	8.13	8.22	14.22
LOC113266764	LOC113266764	2	49.71	33.37	50.38
LOC113266765	LOC113266765	1	23.36	21.91	14.08
LOC113266777	LOC113266777	1	18.32	14.18	16.98
LOC113266806	LOC113266806	1	69.19	72.21	87.6
LOC113266820	LOC113266820	1	14.83	20.23	23.94
LOC113266823	LOC113266823	1	12.89	13.84	11.18
LOC113266824	LOC113266824	2	18.07	21.0	25.05
LOC113266825	LOC113266825	21	1592.2	1821.56	2429.8
LOC113266845	LOC113266845	1	12.81	13.89	18.7
LOC113266848	LOC113266848	3	21.36	32.16	49.19
LOC113266860	LOC113266860	1	24.5	29.18	26.89
LOC113266876	LOC113266876	1	22.06	26.55	31.4
LOC113266898	LOC113266898	1	22.59	18.84	17.94
LOC113266898_RILPL2	LOC113266898_RILPL2	3	86.56	80.11	102.45
LOC113266922	LOC113266922	1	55.19	90.73	62.85
LOC113266934	LOC113266934	2	35.87	30.63	39.76
LOC113266955	LOC113266955	2	22.14	18.07	35.98
LOC113266985	LOC113266985	1	78.94	66.68	68.38
LOC113267019_LOC113267018	LOC113267019_LOC113267018	1	24.0	20.15	18.86
LOC113267025	LOC113267025	1	3.09	8.6	14.69
LOC113267043	LOC113267043	2	1824.76	1125.72	1065.04
LOC113267056	LOC113267056	1	32.82	32.81	44.14
LOC113267060	LOC113267060	1	9.91	12.01	17.41
LOC113267063	LOC113267063	7	259.76	263.42	256.34
LOC113267063_OASL	LOC113267063_OASL	1	14.51	17.45	32.49
LOC113267092	LOC113267092	1	13.58	8.95	21.0
LOC113267101	LOC113267101	1	40.37	42.61	44.45
LOC113267145	LOC113267145	1	14.95	13.75	16.7
LOC113267169	LOC113267169	1	22.97	26.64	22.86
LOC113267177	LOC113267177	1	6.74	11.4	27.97
LOC113267197	LOC113267197	1	208.86	227.61	139.16
LOC113267214	LOC113267214	1	18.27	14.95	30.46
LOC113267224	LOC113267224	6	177.86	173.41	230.17
LOC113267225	LOC113267225	1	85.86	59.87	36.42
LOC113267227	LOC113267227	1	244.1	200.39	156.32
LOC113267246	LOC113267246	4	54.88	71.74	96.75
LOC113267253	LOC113267253	1	19.55	19.9	19.47
LOC113267260	LOC113267260	1	51.08	19.2	10.0
LOC113267261	LOC113267261	1	90.55	30.74	18.41
LOC113267262	LOC113267262	1	33.58	11.1	4.75
LOC113267263	LOC113267263	1	29.5	12.65	6.94
LOC113267266	LOC113267266	4	461.58	171.83	124.05
LOC113267303	LOC113267303	1	12.51	16.04	27.11
LOC113267312	LOC113267312	1	18.23	12.18	14.51
LOC113267317	LOC113267317	1	42.56	44.61	46.81
LOC113267330	LOC113267330	3	58.93	49.85	36.99
LOC113267341	LOC113267341	1	23.64	15.71	12.45
LOC113267373	LOC113267373	3	24.87	17.2	50.22
LOC113267436	LOC113267436	1	3058.46	4039.65	3116.95
LOC113267497	LOC113267497	1	18.36	18.33	30.92
LOC113267500	LOC113267500	1	52.75	30.08	32.36
LOC113267510	LOC113267510	1	215.02	232.96	216.97
LOC113267526	LOC113267526	1	25.05	26.43	56.99
LOC113267526_LRCH4	LOC113267526_LRCH4	3	90.95	103.27	145.04
LOC113267534	LOC113267534	2	23.15	20.33	35.21
LOC113267546	LOC113267546	1	28.41	30.01	23.76
LOC113267547	LOC113267547	1	101.13	88.9	63.63
LOC113267549	LOC113267549	10	2718.21	1734.86	1283.56
LOC113267563_CDR2	LOC113267563_CDR2	1	164.71	215.88	345.02
LOC113267567	LOC113267567	2	39.18	44.0	55.24
LOC113267572	LOC113267572	1	23.03	25.56	80.94
LOC113267593	LOC113267593	2	76.38	97.83	97.97
LOC113267595	LOC113267595	1	9.07	8.8	13.31
LOC113267633	LOC113267633	5	2139.88	2878.25	2710.41
LOC113267642	LOC113267642	10	33227.88	26233.69	3802.86
LOC113267653_ALDOA	LOC113267653_ALDOA	1	86.57	64.26	43.94
LOC113267664	LOC113267664	2	35.12	32.57	26.8
LOC113267676	LOC113267676	2	54.63	51.56	61.88
LOC113267688	LOC113267688	1	50.53	56.88	59.47
LOC113267689	LOC113267689	2	69.23	57.43	45.65
LOC113267690	LOC113267690	1	14.03	13.19	12.99
LOC113267701	LOC113267701	1	7.13	9.2	12.53
LOC113267702	LOC113267702	1	26.49	26.97	56.41
LOC113267704	LOC113267704	3	40.0	56.48	60.18
LOC113267721	LOC113267721	1	20.93	25.83	22.5
LOC113267737	LOC113267737	1	32.35	28.31	34.55
LOC113267743	LOC113267743	1	17.66	19.77	19.79
LOC113267752	LOC113267752	4	278.46	269.37	219.1
LOC113267755	LOC113267755	1	21.32	23.86	27.22
LOC113267756	LOC113267756	1	15.06	14.47	14.9
LOC113267757	LOC113267757	2	173.0	136.88	135.07
LOC113267761	LOC113267761	2	40.18	38.52	54.33
LOC113267766	LOC113267766	1	17.58	23.56	18.25
LOC113267771	LOC113267771	1	369.31	380.28	395.16
LOC113267779	LOC113267779	1	8.34	6.87	15.04
LOC113267788	LOC113267788	1	30.33	12.92	40.92
LOC113267793	LOC113267793	7	3561.28	3697.6	3076.42
LOC113267802	LOC113267802	1	73.49	69.33	108.82
LOC113267808	LOC113267808	9	433.16	297.3	225.77
LOC113267825	LOC113267825	1	5.92	9.85	12.46
LOC113267830	LOC113267830	2	261.19	264.97	160.31
LOC113267849	LOC113267849	1	16.15	14.99	17.28
LOC113267860_LOC113267859	LOC113267860_LOC113267859	1	15.55	10.85	13.6
LOC113267868	LOC113267868	1	26.62	20.18	26.63
LOC113267880	LOC113267880	1	82.35	40.31	10.86
LOC113267890	LOC113267890	19	3162.07	3488.73	2693.7
LOC113267896	LOC113267896	1	7.42	10.88	33.17
LOC113267901	LOC113267901	1	31.86	27.0	38.08
LOC113267903_AZGP1	LOC113267903_AZGP1	3	243.56	217.44	284.1
LOC113267904	LOC113267904	1	29.76	33.78	30.05
LOC113267907	LOC113267907	1	13.59	21.06	15.47
LOC113267916	LOC113267916	1	16.18	10.68	15.61
LOC113267922	LOC113267922	1	6.56	8.64	15.6
LOC113267950	LOC113267950	1	123.94	106.01	115.06
LOC113267953	LOC113267953	1	465.62	468.3	509.15
LOC113267954	LOC113267954	1	25.86	20.33	13.09
LOC113267962	LOC113267962	2	8.79	14.96	29.61
LOC113267972	LOC113267972	1	25.39	29.55	32.36
LOC113267973	LOC113267973	1	18.3	11.44	14.4
LOC113267980	LOC113267980	1	13.26	16.4	17.85
LOC113267985	LOC113267985	1	105.47	157.04	129.4
LOC113267986	LOC113267986	1	100.15	129.79	148.06
LOC113268042	LOC113268042	1	825.28	982.57	1225.02
LOC113268043	LOC113268043	6	263.57	257.49	251.51
LOC113268054	LOC113268054	1	9.89	12.39	12.38
LOC113268059	LOC113268059	5	275.6	235.0	311.16
LOC113268065	LOC113268065	1	47.8	39.24	42.56
LOC113268068	LOC113268068	1	24.97	21.77	22.0
